Order_ID,Order_Date,Customer_ID,Region,Product,Category,Sales,Quantity,Profit
ORD-2024-10594,2023-02-22,CUST-0057,East,Chair,Furniture,702.81,4,280.24
ORD-2024-10595,2023-02-13,CUST-0009,East,Pens,Office Supplies,22.19,1,8.22
ORD-2024-10596,2023-03-13,CUST-0065,East,Bookshelf,Furniture,1055.92,8,73.32
ORD-2024-10597,2023-04-13,CUST-0160,East,Paper,Office Supplies,102.63,5,38.51
ORD-2024-10598,2023-12-08,CUST-0192,South,Lamp,Furniture,454.45,3,146.03
ORD-2024-10599,2023-08-15,CUST-0149,East,Paper,Office Supplies,55.05,3,3.55
ORD-2024-10600,2023-12-25,CUST-0006,West,Paper,Office Supplies,52.62,3,8.08
ORD-2024-10601,2023-02-07,CUST-0068,East,Headphones,Electronics,1093.18,6,162.41
ORD-2024-10602,2023-02-27,CUST-0105,North,Chair,Furniture,629.45,4,249.6
ORD-2024-10603,2023-07-05,CUST-0028,West,Binder,Office Supplies,16.71,1,6.64
ORD-2024-10604,2023-04-07,CUST-0166,East,Bookshelf,Furniture,1209.59,9,361.12
ORD-2024-10605,2023-10-14,CUST-0025,West,Stapler,Office Supplies,35.03,2,1.81
ORD-2024-10606,2023-04-28,CUST-0148,South,Smartphone,Electronics,1649.85,8,604.71
ORD-2024-10607,2023-01-05,CUST-0113,East,Sofa,Furniture,398.24,3,112.4
ORD-2024-10608,2023-10-09,CUST-0084,East,Table,Furniture,963.93,7,149.02
ORD-2024-10609,2023-05-09,CUST-0158,South,Smartphone,Electronics,562.11,3,112.69
ORD-2024-10610,2023-04-26,CUST-0116,South,Smartwatch,Electronics,1287.43,6,492.4
ORD-2024-10611,2023-10-29,CUST-0122,North,Laptop,Electronics,942.05,5,62.02
ORD-2024-10612,2023-12-30,CUST-0091,East,Envelopes,Office Supplies,33.69,2,11.98
ORD-2024-10613,2023-12-26,CUST-0138,East,Pens,Office Supplies,211.87,9,16.73
ORD-2024-10614,2023-07-22,CUST-0181,North,Smartphone,Electronics,1322.46,7,108.78
ORD-2024-10615,2023-12-24,CUST-0059,North,Laptop,Electronics,438.22,2,26.89
ORD-2024-10616,2023-01-30,CUST-0123,East,Pens,Office Supplies,146.97,8,55.61
ORD-2024-10617,2023-08-08,CUST-0103,South,Chair,Furniture,672.02,5,67.54
ORD-2024-10618,2023-01-31,CUST-0129,West,Tablet,Electronics,1242.23,7,492.3
ORD-2024-10619,2023-11-17,CUST-0182,North,Pens,Office Supplies,109.81,5,8.43
ORD-2024-10620,2023-04-09,CUST-0017,North,Chair,Furniture,795.26,6,63.34
ORD-2024-10621,2023-12-03,CUST-0006,West,Lamp,Furniture,399.82,3,73.31
ORD-2024-10622,2023-05-23,CUST-0013,South,Headphones,Electronics,182.06,1,22.12
ORD-2024-10623,2023-03-01,CUST-0049,South,Smartphone,Electronics,1417.68,7,87.09
ORD-2024-10624,2023-01-05,CUST-0192,South,Sofa,Furniture,356.54,2,87.98
ORD-2024-10625,2023-01-14,CUST-0119,South,Tablet,Electronics,665.66,3,43.54
ORD-2024-10626,2023-12-03,CUST-0100,East,Envelopes,Office Supplies,57.68,3,19.71
ORD-2024-10627,2023-12-26,CUST-0145,West,Smartwatch,Electronics,1262.99,7,109.95
ORD-2024-10628,2023-10-15,CUST-0128,West,Smartphone,Electronics,828.04,5,155.95
ORD-2024-10629,2023-11-20,CUST-0144,West,Envelopes,Office Supplies,77.41,4,8.43
ORD-2024-10630,2023-08-25,CUST-0136,South,Binder,Office Supplies,190.0,8,26.95
ORD-2024-10631,2023-02-14,CUST-0115,South,Envelopes,Office Supplies,147.58,7,39.91
ORD-2024-10632,2023-10-13,CUST-0114,South,Table,Furniture,834.29,5,158.0
ORD-2024-10633,2023-04-08,CUST-0151,East,Lamp,Furniture,602.42,5,228.99
ORD-2024-10634,2023-04-18,CUST-0146,West,Smartphone,Electronics,1630.38,8,238.09
ORD-2024-10635,2023-07-21,CUST-0191,West,Sofa,Furniture,509.13,3,152.48
ORD-2024-10636,2023-04-06,CUST-0081,West,Envelopes,Office Supplies,159.18,9,55.72
ORD-2024-10637,2023-10-18,CUST-0150,South,Tablet,Electronics,1268.92,7,503.27
ORD-2024-10638,2023-01-03,CUST-0018,North,Paper,Office Supplies,18.44,1,2.2
ORD-2024-10639,2023-07-21,CUST-0047,East,Smartwatch,Electronics,814.87,4,159.73
ORD-2024-10640,2023-08-25,CUST-0074,West,Paper,Office Supplies,193.71,9,32.77
ORD-2024-10641,2023-05-07,CUST-0116,North,Headphones,Electronics,332.29,2,43.94
ORD-2024-10642,2023-03-26,CUST-0135,North,Lamp,Furniture,951.1,7,140.73
ORD-2024-10643,2023-09-15,CUST-0054,West,Smartphone,Electronics,160.77,1,56.32
ORD-2024-10644,2023-07-06,CUST-0108,South,Chair,Furniture,713.71,4,171.63
ORD-2024-10645,2023-11-11,CUST-0012,East,Envelopes,Office Supplies,17.77,1,2.86
ORD-2024-10646,2023-10-19,CUST-0036,North,Smartphone,Electronics,1121.98,6,398.01
ORD-2024-10647,2023-05-31,CUST-0071,West,Table,Furniture,598.21,4,122.48
ORD-2024-10648,2023-07-14,CUST-0019,East,Envelopes,Office Supplies,112.22,5,35.47
ORD-2024-10649,2023-10-12,CUST-0130,West,Tablet,Electronics,1020.27,6,112.18
ORD-2024-10650,2023-12-22,CUST-0034,South,Headphones,Electronics,1084.72,6,390.64
ORD-2024-10651,2023-11-25,CUST-0038,East,Binder,Office Supplies,138.01,6,45.09
ORD-2024-10652,2023-05-28,CUST-0005,North,Table,Furniture,637.53,4,151.29
ORD-2024-10653,2023-10-05,CUST-0034,South,Tablet,Electronics,1552.47,9,614.7
ORD-2024-10654,2023-05-27,CUST-0185,South,Sofa,Furniture,859.83,5,130.1
ORD-2024-10655,2023-06-30,CUST-0116,West,Sofa,Furniture,314.25,2,88.89
ORD-2024-10656,2023-12-18,CUST-0159,West,Lamp,Furniture,1355.17,8,331.57
ORD-2024-10657,2023-01-04,CUST-0140,East,Table,Furniture,173.39,1,68.87
ORD-2024-10658,2023-11-17,CUST-0199,East,Smartphone,Electronics,416.4,2,95.39
ORD-2024-10659,2023-01-19,CUST-0171,South,Pens,Office Supplies,55.78,3,16.0
ORD-2024-10660,2023-07-01,CUST-0060,South,Smartphone,Electronics,1165.95,6,170.9
ORD-2024-10661,2023-10-08,CUST-0188,West,Smartphone,Electronics,1487.24,8,418.51
ORD-2024-10662,2023-02-11,CUST-0022,East,Smartwatch,Electronics,2051.6,9,134.89
ORD-2024-10663,2023-02-10,CUST-0089,West,Table,Furniture,289.36,2,27.27
ORD-2024-10664,2023-12-12,CUST-0176,North,Chair,Furniture,595.85,4,191.93
ORD-2024-10665,2023-05-04,CUST-0130,West,Sofa,Furniture,1601.26,9,108.32
ORD-2024-10666,2023-01-12,CUST-0138,North,Smartwatch,Electronics,1040.36,5,176.17
ORD-2024-10667,2023-05-08,CUST-0173,South,Bookshelf,Furniture,654.44,4,212.48
ORD-2024-10668,2023-12-22,CUST-0173,West,Laptop,Electronics,836.64,4,212.02
ORD-2024-10669,2023-05-31,CUST-0144,West,Headphones,Electronics,1064.73,5,289.39
ORD-2024-10670,2023-08-19,CUST-0144,East,Bookshelf,Furniture,159.9,1,39.14
ORD-2024-10671,2023-07-18,CUST-0145,South,Envelopes,Office Supplies,177.17,9,39.8
ORD-2024-10672,2023-09-18,CUST-0087,North,Envelopes,Office Supplies,146.45,8,22.64
ORD-2024-10673,2023-02-12,CUST-0017,North,Headphones,Electronics,515.57,3,42.4
ORD-2024-10674,2023-10-15,CUST-0035,West,Headphones,Electronics,1005.78,5,80.23
ORD-2024-10675,2023-04-05,CUST-0069,South,Lamp,Furniture,1290.55,9,281.36
ORD-2024-10676,2023-12-09,CUST-0157,West,Binder,Office Supplies,137.93,6,54.96
ORD-2024-10677,2023-02-15,CUST-0181,East,Smartphone,Electronics,192.22,1,54.86
ORD-2024-10678,2023-11-22,CUST-0161,West,Headphones,Electronics,657.24,3,186.21
ORD-2024-10679,2023-12-30,CUST-0073,West,Tablet,Electronics,1608.8,7,361.96
ORD-2024-10680,2023-04-12,CUST-0141,East,Headphones,Electronics,1644.87,9,337.3
ORD-2024-10681,2023-12-31,CUST-0200,South,Binder,Office Supplies,81.63,4,19.04
ORD-2024-10682,2023-04-25,CUST-0077,South,Binder,Office Supplies,150.19,9,10.51
ORD-2024-10683,2023-02-08,CUST-0154,East,Binder,Office Supplies,121.11,6,17.58
ORD-2024-10684,2023-08-18,CUST-0065,North,Bookshelf,Furniture,505.79,3,128.52
ORD-2024-10685,2023-09-20,CUST-0068,East,Stapler,Office Supplies,194.43,9,62.15
ORD-2024-10686,2023-05-20,CUST-0165,East,Stapler,Office Supplies,92.63,5,6.48
ORD-2024-10687,2023-03-30,CUST-0116,North,Chair,Furniture,946.12,6,355.48
ORD-2024-10688,2023-01-07,CUST-0092,South,Sofa,Furniture,918.17,6,299.79
ORD-2024-10689,2023-01-28,CUST-0026,East,Paper,Office Supplies,148.47,9,25.06
ORD-2024-10690,2023-06-13,CUST-0030,South,Sofa,Furniture,126.38,1,11.37
ORD-2024-10691,2023-04-03,CUST-0179,North,Paper,Office Supplies,114.59,6,32.19
ORD-2024-10692,2023-03-05,CUST-0007,South,Chair,Furniture,768.73,6,91.61
ORD-2024-10693,2023-11-26,CUST-0050,South,Smartwatch,Electronics,1376.72,6,212.12
ORD-2024-10694,2023-08-24,CUST-0145,North,Bookshelf,Furniture,530.12,4,37.37
ORD-2024-10695,2023-01-01,CUST-0189,East,Table,Furniture,380.97,3,52.95
ORD-2024-10696,2023-10-19,CUST-0027,South,Binder,Office Supplies,172.53,9,26.52
ORD-2024-10697,2023-01-16,CUST-0187,East,Binder,Office Supplies,83.66,4,19.52
ORD-2024-10698,2023-02-08,CUST-0066,North,Sofa,Furniture,668.03,4,98.18
ORD-2024-10699,2023-09-10,CUST-0090,North,Pens,Office Supplies,130.24,7,24.48
ORD-2024-10700,2023-02-13,CUST-0101,West,Sofa,Furniture,309.68,2,116.93
ORD-2024-10701,2023-09-06,CUST-0012,South,Smartphone,Electronics,1256.61,6,213.18
ORD-2024-10702,2023-09-03,CUST-0161,North,Stapler,Office Supplies,97.59,5,26.87
ORD-2024-10703,2023-06-21,CUST-0135,South,Sofa,Furniture,285.99,2,35.95
ORD-2024-10704,2023-12-30,CUST-0011,East,Pens,Office Supplies,70.38,4,10.03
ORD-2024-10705,2023-04-08,CUST-0172,North,Table,Furniture,887.8,6,182.78
ORD-2024-10706,2023-03-26,CUST-0179,East,Envelopes,Office Supplies,138.79,7,7.96
ORD-2024-10707,2023-05-30,CUST-0042,West,Smartwatch,Electronics,1009.36,5,130.58
ORD-2024-10708,2023-10-22,CUST-0123,South,Stapler,Office Supplies,52.43,3,6.33
ORD-2024-10709,2023-02-04,CUST-0093,South,Stapler,Office Supplies,69.21,3,10.02
ORD-2024-10710,2023-05-02,CUST-0179,West,Envelopes,Office Supplies,81.03,5,19.74
ORD-2024-10711,2023-01-16,CUST-0060,North,Paper,Office Supplies,81.95,5,6.91
ORD-2024-10712,2023-04-12,CUST-0172,South,Laptop,Electronics,186.43,1,47.77
ORD-2024-10713,2023-07-19,CUST-0050,West,Laptop,Electronics,1531.4,9,142.65
ORD-2024-10714,2023-11-30,CUST-0134,North,Headphones,Electronics,1179.59,5,117.83
ORD-2024-10715,2023-05-21,CUST-0146,East,Bookshelf,Furniture,1109.92,9,184.14
ORD-2024-10716,2023-06-09,CUST-0068,East,Tablet,Electronics,1510.87,9,581.46
ORD-2024-10717,2023-01-06,CUST-0013,West,Stapler,Office Supplies,83.88,5,9.45
ORD-2024-10718,2023-12-04,CUST-0114,South,Lamp,Furniture,315.33,2,87.22
ORD-2024-10719,2023-05-27,CUST-0026,East,Stapler,Office Supplies,131.05,6,29.02
ORD-2024-10720,2023-07-12,CUST-0082,East,Binder,Office Supplies,127.27,7,38.95
ORD-2024-10721,2023-10-16,CUST-0126,East,Envelopes,Office Supplies,23.66,1,8.55
ORD-2024-10722,2023-05-07,CUST-0126,East,Lamp,Furniture,1078.79,7,76.28
ORD-2024-10723,2023-01-28,CUST-0173,West,Envelopes,Office Supplies,138.16,8,52.81
ORD-2024-10724,2023-03-26,CUST-0065,South,Laptop,Electronics,1130.61,6,321.35
ORD-2024-10725,2023-12-29,CUST-0146,East,Lamp,Furniture,942.4,7,263.46
ORD-2024-10726,2023-04-13,CUST-0172,East,Stapler,Office Supplies,33.11,2,11.24
ORD-2024-10727,2023-06-19,CUST-0091,East,Bookshelf,Furniture,839.0,6,260.64
ORD-2024-10728,2023-11-09,CUST-0040,East,Smartphone,Electronics,170.65,1,24.14
ORD-2024-10729,2023-04-27,CUST-0169,West,Tablet,Electronics,366.11,2,19.13
ORD-2024-10730,2023-05-14,CUST-0038,East,Smartwatch,Electronics,971.49,6,247.43
ORD-2024-10731,2023-06-17,CUST-0099,East,Stapler,Office Supplies,16.73,1,4.5
ORD-2024-10732,2023-08-29,CUST-0035,West,Smartwatch,Electronics,175.7,1,10.17
ORD-2024-10733,2023-05-06,CUST-0144,East,Chair,Furniture,315.24,2,104.96
ORD-2024-10734,2023-01-25,CUST-0073,West,Sofa,Furniture,139.65,1,15.03
ORD-2024-10735,2023-12-02,CUST-0034,West,Pens,Office Supplies,183.97,9,47.06
ORD-2024-10736,2023-05-02,CUST-0039,South,Headphones,Electronics,1594.08,9,237.76
ORD-2024-10737,2023-09-01,CUST-0191,North,Tablet,Electronics,1708.08,8,562.86
ORD-2024-10738,2023-07-28,CUST-0121,West,Binder,Office Supplies,86.62,4,24.42
ORD-2024-10739,2023-03-20,CUST-0093,South,Pens,Office Supplies,95.9,4,28.97
ORD-2024-10740,2023-04-05,CUST-0117,North,Paper,Office Supplies,69.68,3,4.08
ORD-2024-10741,2023-06-13,CUST-0037,West,Tablet,Electronics,1305.78,8,299.38
ORD-2024-10742,2023-09-03,CUST-0151,West,Stapler,Office Supplies,69.27,3,7.13
ORD-2024-10743,2023-10-14,CUST-0130,South,Paper,Office Supplies,196.51,9,49.38
ORD-2024-10744,2023-04-16,CUST-0186,East,Sofa,Furniture,436.94,3,120.52
ORD-2024-10745,2023-07-11,CUST-0188,North,Binder,Office Supplies,60.56,3,22.56
ORD-2024-10746,2023-08-04,CUST-0183,North,Paper,Office Supplies,68.31,3,7.79
ORD-2024-10747,2023-12-24,CUST-0049,West,Binder,Office Supplies,209.03,9,30.02
ORD-2024-10748,2023-06-28,CUST-0080,West,Bookshelf,Furniture,596.56,4,143.81
ORD-2024-10749,2023-06-22,CUST-0010,North,Binder,Office Supplies,36.38,2,13.43
ORD-2024-10750,2023-08-03,CUST-0183,South,Laptop,Electronics,213.55,1,27.96
ORD-2024-10751,2023-04-25,CUST-0131,South,Bookshelf,Furniture,721.85,6,148.62
ORD-2024-10752,2023-06-25,CUST-0072,North,Sofa,Furniture,530.23,3,84.58
ORD-2024-10753,2023-02-28,CUST-0129,East,Smartwatch,Electronics,1713.74,8,237.03
ORD-2024-10754,2023-09-03,CUST-0001,North,Binder,Office Supplies,100.23,6,11.84
ORD-2024-10755,2023-05-03,CUST-0161,East,Lamp,Furniture,288.22,2,72.7
ORD-2024-10756,2023-07-06,CUST-0176,East,Headphones,Electronics,1192.5,5,448.82
ORD-2024-10757,2023-06-24,CUST-0014,South,Envelopes,Office Supplies,18.43,1,1.82
ORD-2024-10758,2023-12-04,CUST-0079,South,Table,Furniture,845.93,6,297.66
ORD-2024-10759,2023-09-04,CUST-0190,West,Binder,Office Supplies,153.52,9,60.2
ORD-2024-10760,2023-07-08,CUST-0013,West,Bookshelf,Furniture,123.37,1,17.21
ORD-2024-10761,2023-11-30,CUST-0082,North,Smartphone,Electronics,1182.04,6,72.87
ORD-2024-10762,2023-07-11,CUST-0054,North,Headphones,Electronics,331.74,2,93.58
ORD-2024-10763,2023-02-25,CUST-0085,South,Tablet,Electronics,1127.05,5,409.42
ORD-2024-10764,2023-11-02,CUST-0017,South,Headphones,Electronics,1541.18,7,353.71
ORD-2024-10765,2023-12-16,CUST-0069,South,Laptop,Electronics,1168.28,5,199.49
ORD-2024-10766,2023-04-15,CUST-0170,North,Smartwatch,Electronics,1515.89,9,369.63
ORD-2024-10767,2023-12-08,CUST-0183,West,Table,Furniture,983.83,6,350.9
ORD-2024-10768,2023-11-23,CUST-0001,North,Paper,Office Supplies,147.69,8,19.9
ORD-2024-10769,2023-10-10,CUST-0028,East,Paper,Office Supplies,197.96,9,73.49
ORD-2024-10770,2023-11-14,CUST-0106,West,Table,Furniture,978.7,8,183.15
ORD-2024-10771,2023-01-18,CUST-0171,South,Laptop,Electronics,1576.44,7,562.96
ORD-2024-10772,2023-05-26,CUST-0030,East,Sofa,Furniture,295.29,2,116.96
ORD-2024-10773,2023-09-05,CUST-0193,South,Table,Furniture,718.11,4,251.44
ORD-2024-10774,2023-12-29,CUST-0078,North,Smartphone,Electronics,1445.03,9,276.32
ORD-2024-10775,2023-07-03,CUST-0155,East,Bookshelf,Furniture,1077.08,6,412.51
ORD-2024-10776,2023-01-24,CUST-0063,West,Binder,Office Supplies,164.98,9,32.35
ORD-2024-10777,2023-10-13,CUST-0126,North,Sofa,Furniture,419.43,3,36.65
ORD-2024-10778,2023-01-31,CUST-0017,South,Table,Furniture,835.34,6,89.8
ORD-2024-10779,2023-04-20,CUST-0056,West,Sofa,Furniture,892.02,7,66.62
ORD-2024-10780,2023-10-18,CUST-0052,South,Laptop,Electronics,1017.85,5,78.63
ORD-2024-10781,2023-06-28,CUST-0181,North,Stapler,Office Supplies,96.63,6,22.14
ORD-2024-10782,2023-03-06,CUST-0017,West,Sofa,Furniture,1513.61,9,595.27
ORD-2024-10783,2023-06-30,CUST-0046,East,Pens,Office Supplies,88.15,4,18.15
ORD-2024-10784,2023-04-06,CUST-0178,East,Table,Furniture,150.2,1,49.38
ORD-2024-10785,2023-10-15,CUST-0058,North,Smartwatch,Electronics,1340.7,6,170.51
ORD-2024-10786,2023-04-07,CUST-0135,East,Pens,Office Supplies,16.34,1,1.84
ORD-2024-10787,2023-07-11,CUST-0061,East,Smartwatch,Electronics,442.16,2,38.93
ORD-2024-10788,2023-03-28,CUST-0154,South,Stapler,Office Supplies,63.06,3,7.39
ORD-2024-10789,2023-02-03,CUST-0151,North,Laptop,Electronics,1616.98,7,434.81
ORD-2024-10790,2023-03-23,CUST-0001,East,Paper,Office Supplies,84.34,4,14.72
ORD-2024-10791,2023-03-12,CUST-0149,South,Bookshelf,Furniture,145.56,1,56.58
ORD-2024-10792,2023-06-19,CUST-0028,East,Headphones,Electronics,175.45,1,37.71
ORD-2024-10793,2023-05-10,CUST-0015,East,Lamp,Furniture,1449.29,9,85.32
ORD-2024-10794,2023-07-22,CUST-0176,South,Smartwatch,Electronics,954.72,5,74.66
ORD-2024-10795,2023-04-30,CUST-0057,North,Smartwatch,Electronics,383.56,2,52.14
ORD-2024-10796,2023-05-17,CUST-0117,West,Laptop,Electronics,474.53,2,57.91
ORD-2024-10797,2023-07-22,CUST-0183,North,Smartphone,Electronics,1331.81,8,475.21
ORD-2024-10798,2023-02-11,CUST-0082,West,Smartwatch,Electronics,189.77,1,59.96
ORD-2024-10799,2023-08-11,CUST-0148,West,Sofa,Furniture,1246.77,8,446.73
ORD-2024-10800,2023-09-22,CUST-0015,North,Binder,Office Supplies,114.91,5,9.25
ORD-2024-10801,2023-01-26,CUST-0174,North,Table,Furniture,146.69,1,32.44
ORD-2024-10802,2023-10-25,CUST-0161,East,Tablet,Electronics,184.98,1,56.19
ORD-2024-10803,2023-02-18,CUST-0200,East,Sofa,Furniture,669.91,4,174.5
ORD-2024-10804,2023-02-15,CUST-0049,South,Laptop,Electronics,1729.35,9,494.27
ORD-2024-10805,2023-07-19,CUST-0134,North,Envelopes,Office Supplies,69.97,4,21.85
ORD-2024-10806,2023-10-26,CUST-0026,South,Chair,Furniture,1340.6,9,168.39
ORD-2024-10807,2023-03-09,CUST-0002,North,Sofa,Furniture,173.88,1,40.65
ORD-2024-10808,2023-09-26,CUST-0026,South,Table,Furniture,661.79,5,33.31
ORD-2024-10809,2023-03-07,CUST-0023,South,Smartwatch,Electronics,227.13,1,55.13
ORD-2024-10810,2023-03-25,CUST-0183,West,Binder,Office Supplies,177.26,8,69.38
ORD-2024-10811,2023-09-29,CUST-0134,East,Bookshelf,Furniture,508.65,4,83.8
ORD-2024-10812,2023-05-03,CUST-0051,South,Lamp,Furniture,1187.25,8,414.46
ORD-2024-10813,2023-09-19,CUST-0107,West,Stapler,Office Supplies,111.07,5,38.5
ORD-2024-10814,2023-01-11,CUST-0069,East,Pens,Office Supplies,156.19,7,14.32
ORD-2024-10815,2023-04-03,CUST-0149,South,Smartphone,Electronics,1486.12,8,365.45
ORD-2024-10816,2023-11-24,CUST-0119,South,Headphones,Electronics,1522.78,7,571.89
ORD-2024-10817,2023-12-30,CUST-0169,East,Table,Furniture,127.28,1,19.85
ORD-2024-10818,2023-09-14,CUST-0170,West,Envelopes,Office Supplies,38.08,2,10.13
ORD-2024-10819,2023-05-12,CUST-0130,South,Headphones,Electronics,217.69,1,24.89
ORD-2024-10820,2023-05-05,CUST-0127,East,Paper,Office Supplies,173.37,9,25.64
ORD-2024-10821,2023-05-04,CUST-0112,North,Lamp,Furniture,1331.72,8,246.29
ORD-2024-10822,2023-09-10,CUST-0086,South,Table,Furniture,641.05,5,47.7
ORD-2024-10823,2023-01-20,CUST-0129,West,Paper,Office Supplies,136.15,6,47.91
ORD-2024-10824,2023-03-27,CUST-0134,West,Table,Furniture,157.41,1,11.35
ORD-2024-10825,2023-02-20,CUST-0057,South,Smartwatch,Electronics,1390.76,7,278.43
ORD-2024-10826,2023-08-08,CUST-0074,North,Sofa,Furniture,1495.12,9,107.17
ORD-2024-10827,2023-10-09,CUST-0057,North,Pens,Office Supplies,77.6,4,14.28
ORD-2024-10828,2023-10-14,CUST-0002,West,Paper,Office Supplies,33.61,2,6.31
ORD-2024-10829,2023-03-25,CUST-0146,East,Pens,Office Supplies,167.5,8,60.25
ORD-2024-10830,2023-11-05,CUST-0177,South,Envelopes,Office Supplies,47.52,2,16.76
ORD-2024-10831,2023-01-13,CUST-0042,West,Tablet,Electronics,644.44,3,97.64
ORD-2024-10832,2023-10-06,CUST-0140,East,Chair,Furniture,1161.19,8,104.11
ORD-2024-10833,2023-01-18,CUST-0158,North,Smartphone,Electronics,1079.88,6,183.74
ORD-2024-10834,2023-03-31,CUST-0076,West,Pens,Office Supplies,32.26,2,12.49
ORD-2024-10835,2023-03-18,CUST-0002,North,Bookshelf,Furniture,718.23,5,249.82
ORD-2024-10836,2023-07-23,CUST-0073,West,Envelopes,Office Supplies,101.49,5,11.89
ORD-2024-10837,2023-11-04,CUST-0110,North,Smartwatch,Electronics,455.2,2,98.65
ORD-2024-10838,2023-09-20,CUST-0085,West,Envelopes,Office Supplies,118.76,6,15.32
ORD-2024-10839,2023-01-26,CUST-0085,North,Smartwatch,Electronics,238.77,1,29.41
ORD-2024-10840,2023-05-31,CUST-0068,East,Lamp,Furniture,1231.4,8,70.62
ORD-2024-10841,2023-10-27,CUST-0097,West,Lamp,Furniture,1370.72,9,506.66
ORD-2024-10842,2023-07-01,CUST-0110,West,Stapler,Office Supplies,44.02,2,16.7
ORD-2024-10843,2023-02-27,CUST-0166,South,Pens,Office Supplies,84.11,4,10.54
ORD-2024-10844,2023-04-15,CUST-0074,West,Headphones,Electronics,1609.62,9,255.3
ORD-2024-10845,2023-08-09,CUST-0010,East,Sofa,Furniture,1073.86,6,295.28
ORD-2024-10846,2023-10-19,CUST-0098,North,Envelopes,Office Supplies,84.12,4,23.06
ORD-2024-10847,2023-11-05,CUST-0063,South,Binder,Office Supplies,167.49,9,52.7
ORD-2024-10848,2023-09-17,CUST-0178,North,Smartwatch,Electronics,735.98,4,158.98
ORD-2024-10849,2023-06-16,CUST-0112,West,Chair,Furniture,1239.99,8,445.8
ORD-2024-10850,2023-03-31,CUST-0177,North,Bookshelf,Furniture,1396.06,9,195.09
ORD-2024-10851,2023-02-18,CUST-0043,West,Binder,Office Supplies,45.71,2,9.75
ORD-2024-10852,2023-03-21,CUST-0143,North,Stapler,Office Supplies,94.04,4,14.41
ORD-2024-10853,2023-07-14,CUST-0124,South,Smartphone,Electronics,168.89,1,10.24
ORD-2024-10854,2023-07-15,CUST-0087,East,Pens,Office Supplies,122.77,6,8.49
ORD-2024-10855,2023-06-05,CUST-0145,West,Smartwatch,Electronics,454.31,2,126.2
ORD-2024-10856,2023-02-14,CUST-0100,South,Bookshelf,Furniture,667.21,4,143.5
ORD-2024-10857,2023-01-07,CUST-0034,North,Tablet,Electronics,374.88,2,148.39
ORD-2024-10858,2023-02-11,CUST-0122,North,Smartwatch,Electronics,1128.9,6,335.24
ORD-2024-10859,2023-07-12,CUST-0030,West,Smartwatch,Electronics,831.69,5,55.28
ORD-2024-10860,2023-02-27,CUST-0189,North,Bookshelf,Furniture,1165.61,8,69.34
ORD-2024-10861,2023-11-02,CUST-0190,North,Laptop,Electronics,238.94,1,32.93
ORD-2024-10862,2023-04-05,CUST-0071,South,Laptop,Electronics,1178.15,5,82.51
ORD-2024-10863,2023-08-26,CUST-0156,East,Chair,Furniture,642.84,5,162.6
ORD-2024-10864,2023-07-17,CUST-0128,North,Headphones,Electronics,239.9,1,16.61
ORD-2024-10865,2023-10-04,CUST-0153,East,Headphones,Electronics,990.67,6,75.31
ORD-2024-10866,2023-06-21,CUST-0184,North,Lamp,Furniture,1139.41,7,213.66
ORD-2024-10867,2023-03-28,CUST-0066,North,Smartwatch,Electronics,707.61,3,58.0
ORD-2024-10868,2023-07-10,CUST-0020,South,Sofa,Furniture,1087.67,9,152.46
ORD-2024-10869,2023-03-04,CUST-0069,South,Paper,Office Supplies,160.56,7,61.74
ORD-2024-10870,2023-03-22,CUST-0153,East,Tablet,Electronics,823.1,5,284.59
ORD-2024-10871,2023-10-12,CUST-0146,North,Stapler,Office Supplies,192.1,9,18.57
ORD-2024-10872,2023-10-13,CUST-0023,West,Binder,Office Supplies,23.17,1,1.39
ORD-2024-10873,2023-09-22,CUST-0027,East,Headphones,Electronics,561.12,3,166.61
ORD-2024-10874,2023-08-01,CUST-0010,North,Laptop,Electronics,1406.21,7,289.58
ORD-2024-10875,2023-01-27,CUST-0167,West,Sofa,Furniture,154.15,1,54.54
ORD-2024-10876,2023-11-06,CUST-0071,East,Table,Furniture,502.19,4,105.59
ORD-2024-10877,2023-07-20,CUST-0035,South,Binder,Office Supplies,35.96,2,6.18
ORD-2024-10878,2023-01-04,CUST-0194,East,Tablet,Electronics,1088.05,6,99.92
ORD-2024-10879,2023-06-15,CUST-0001,East,Paper,Office Supplies,129.68,7,28.77
ORD-2024-10880,2023-05-13,CUST-0102,West,Table,Furniture,1012.67,7,208.26
ORD-2024-10881,2023-04-18,CUST-0071,South,Tablet,Electronics,1955.51,9,513.45
ORD-2024-10882,2023-04-29,CUST-0045,South,Table,Furniture,397.97,3,137.13
ORD-2024-10883,2023-03-19,CUST-0160,South,Lamp,Furniture,528.81,3,151.77
ORD-2024-10884,2023-02-20,CUST-0093,East,Tablet,Electronics,209.62,1,50.45
ORD-2024-10885,2023-01-04,CUST-0052,South,Paper,Office Supplies,132.5,6,40.13
ORD-2024-10886,2023-08-07,CUST-0024,North,Stapler,Office Supplies,142.87,6,54.88
ORD-2024-10887,2023-09-16,CUST-0168,West,Smartwatch,Electronics,1132.16,6,162.72
ORD-2024-10888,2023-10-23,CUST-0155,North,Lamp,Furniture,967.4,6,154.29
ORD-2024-10889,2023-12-21,CUST-0077,North,Smartphone,Electronics,712.27,4,79.5
ORD-2024-10890,2023-01-22,CUST-0188,East,Binder,Office Supplies,186.22,8,64.83
